,sgRNA
69625,[]
69626,[]
69627,['FAM114A2']
69628,['MGAM']
69629,[]
69630,[]
69631,[]
69632,[]
69633,[]
69634,[]
69635,[]
69636,['SLITRK3']
69637,[]
69638,['MYCL']
69639,['OR8D4']
69640,[]
69641,['AKT3']
69642,['NFE2L2']
69643,[]
69644,[]
69645,['RNASE12']
69646,[]
69647,[]
69648,['INSL5']
69649,[]
69650,[]
69651,['TACO1']
69652,[]
69653,[]
69654,['C16orf46']
69655,[]
69656,[]
69657,[]
69658,[]
69659,[]
69660,['ARID4B']
69661,['BLZF1']
69662,['KIF18A']
69663,['TFRC']
69664,[]
69665,['ENSCSAG00000001811.1']
69666,[]
69667,['BNIP5']
69668,['ENSCSAG00000018324.1']
69669,"['ENSCSAG00000009485.1', 'ENSCSAG00000018820.1', 'ENSCSAG00000018921.1']"
69670,[]
69671,[]
69672,['SNX16']
69673,[]
69674,[]
69675,[]
69676,[]
69677,[]
69678,[]
69679,[]
69680,[]
69681,['ENSCSAG00000009124.1']
69682,[]
69683,[]
69684,['MBTPS1']
69685,['AKAP5']
69686,['DGCR2']
69687,[]
69688,[]
69689,[]
69690,['SMCO2']
69691,['MLEC']
69692,[]
69693,[]
69694,[]
69695,[]
69696,[]
69697,['MYBBP1A']
69698,[]
69699,[]
69700,[]
69701,['LXN']
69702,[]
69703,['ERAP2']
69704,[]
69705,['SVEP1']
69706,[]
69707,[]
69708,['CDKN2AIP']
69709,[]
69710,['SORBS2']
69711,[]
69712,[]
69713,['STIM2']
69714,['ZNF432']
69715,[]
69716,[]
69717,[]
69718,[]
69719,[]
69720,['CPNE8']
69721,['DDX47']
69722,['ST6GAL2']
69723,['FAM81B']
69724,['ZNF768']
69725,['NRK']
69726,"['ENSCSAG00000011613.1', 'ENSCSAG00000000332.1']"
69727,[]
69728,['ENSCSAG00000003208.1']
69729,[]
69730,[]
69731,[]
69732,[]
69733,[]
69734,['CD84']
69735,[]
69736,['RTL4']
69737,['COLEC12']
69738,[]
69739,['SHTN1']
69740,[]
69741,[]
69742,['PATE4']
69743,[]
69744,['RDH13']
69745,['HEY1']
69746,[]
69747,['SCML4']
69748,[]
69749,[]
69750,[]
69751,[]
69752,['C11orf65']
69753,['IKBKE']
69754,[]
69755,['SPART']
69756,['PIH1D1']
69757,['C17orf98']
69758,[]
69759,[]
69760,[]
69761,['UBOX5']
69762,['TMEM39B']
69763,['C11orf58']
69764,[]
69765,['KIF4B']
69766,[]
69767,['RNF212B']
69768,[]
69769,[]
69770,['ENSCSAG00000009332.1']
69771,[]
69772,['CDK18']
69773,['C19orf54']
69774,['MTHFD1L']
69775,['MAVS']
69776,['SLC19A1']
69777,[]
69778,['PLOD2']
69779,[]
69780,['INSL4']
69781,[]
69782,[]
69783,['ATP6V0A2']
69784,['TMEM94']
69785,[]
69786,[]
69787,['DYNLRB2']
69788,['OPHN1']
69789,[]
69790,['ENSCSAG00000008475.1']
69791,[]
69792,['BAG2']
69793,['DUSP11']
69794,[]
69795,[]
69796,[]
69797,['ABCB11']
69798,[]
69799,['CYP51A1']
69800,[]
69801,[]
69802,[]
69803,['KIAA1671']
69804,[]
69805,[]
69806,[]
69807,['C12orf45']
69808,[]
69809,['KANK1']
69810,[]
69811,[]
69812,[]
69813,['KIAA1841']
69814,['MUC12']
69815,[]
69816,[]
69817,['LONRF1']
69818,['ZSCAN5C']
69819,['ZSCAN5A']
69820,[]
69821,[]
69822,[]
69823,[]
69824,['CEP63']
69825,['DCK']
69826,[]
69827,[]
69828,[]
69829,[]
69830,['AIDA']
69831,['PHF21B']
69832,['CYP3A7']
69833,[]
69834,['CCNB1IP1']
69835,['ASB17']
69836,['TAOK2']
69837,['HTR4']
69838,[]
69839,['MUC7']
69840,['CDC14B']
69841,['ENSCSAG00000007941.1']
69842,['UBR3']
69843,['ENSCSAG00000011203.1']
69844,['AIM2']
69845,[]
69846,[]
69847,"['ENSCSAG00000017650.1', 'ENSCSAG00000017677.1']"
69848,['MYBPC3']
69849,['RNF103']
69850,['TBC1D23']
69851,[]
69852,[]
69853,['TEKT5']
69854,['ENSCSAG00000001451.1']
69855,[]
69856,[]
69857,['ENSCSAG00000009533.1']
69858,['SERPINB11']
69859,['ENSCSAG00000018881.1']
69860,[]
69861,['AKAP12']
69862,['GTF3C3']
69863,['NUCB1']
69864,['NHP2']
69865,['ARC']
69866,[]
69867,['EMC8']
69868,['KIF4B']
69869,['PGAP4']
69870,[]
69871,['ZFR2']
69872,['HAO1']
69873,[]
69874,['QTRT2']
69875,['GALNT5']
69876,['DZIP1']
69877,['ZNF415']
69878,['USP35']
69879,[]
69880,['KPNB1']
69881,['ITSN2']
69882,['GPR137']
69883,['ENSCSAG00000008219.1']
69884,['FSCN2']
69885,['ADGRA3']
69886,[]
69887,[]
69888,['FAM200B']
69889,['DDX23']
69890,['ACVR2B']
69891,['MYO1D']
69892,[]
69893,[]
69894,[]
69895,[]
69896,[]
69897,[]
69898,['CMPK1']
69899,['SPARCL1']
69900,[]
69901,['ENSCSAG00000016195.1']
69902,[]
69903,['BSPH1']
69904,[]
69905,[]
69906,[]
69907,['KBTBD6']
69908,['GIPC1']
69909,['PCDHB8']
69910,['ZNF226']
69911,['KBTBD7']
69912,[]
69913,['ENSCSAG00000007476.1']
69914,['GTF2A1']
69915,['FABP1']
69916,[]
69917,['LYVE1']
69918,[]
69919,['SLC19A2']
69920,['MMRN1']
69921,[]
69922,[]
69923,[]
69924,[]
69925,[]
69926,['ACAA1']
69927,[]
69928,['ACAD11']
69929,[]
69930,[]
69931,['MIS18BP1']
69932,[]
69933,['RSC1A1']
69934,[]
69935,['NRIP3']
69936,['ZNF597']
69937,['OR4D11']
69938,[]
69939,['ECD']
69940,[]
69941,[]
69942,[]
69943,[]
69944,[]
69945,[]
69946,['CCDC28B']
69947,[]
69948,['HES1']
69949,['C1orf198']
69950,['DUSP26']
69951,[]
69952,['FUT2']
69953,['GABRA6']
69954,['ENSCSAG00000007980.1']
69955,['SBSN']
69956,[]
69957,['RELA']
69958,['NUAK1']
69959,['SLC6A16']
69960,[]
69961,[]
69962,[]
69963,['OR13C8']
69964,[]
69965,['VSTM4']
69966,['ATP6V1B2']
69967,['ENSCSAG00000004150.1']
69968,['MTX3']
69969,[]
69970,['ENSCSAG00000015765.1']
69971,['SERPINB5']
69972,['ENSCSAG00000005117.1']
69973,['ENSCSAG00000007503.1']
69974,[]
69975,['LRRK1']
69976,[]
69977,[]
69978,[]
69979,['MEIOC']
69980,['ZNF215']
69981,[]
69982,[]
69983,[]
69984,[]
69985,[]
69986,['BCLAF3']
69987,[]
69988,[]
69989,['RAB15']
69990,['ARID1B']
69991,[]
69992,[]
69993,[]
69994,[]
69995,[]
69996,[]
69997,[]
69998,[]
69999,[]
70000,['BNIP5']
70001,[]
70002,[]
70003,[]
70004,[]
70005,['PKHD1L1']
70006,['NIPSNAP1']
70007,[]
70008,['MROH5']
70009,[]
70010,['CMTM6']
70011,['SH3BGRL2']
70012,['MAGEB10']
70013,['FBXO48']
70014,['RCC1']
70015,[]
70016,[]
70017,[]
70018,[]
70019,['ENSCSAG00000017254.1']
70020,['ENSCSAG00000017253.1']
70021,['ENSCSAG00000017264.1']
70022,[]
70023,['IDH3B']
70024,['KATNB1']
70025,[]
70026,[]
70027,['PIGQ']
70028,[]
70029,[]
70030,['DNAJC6']
70031,['FRMD3']
70032,[]
70033,[]
70034,[]
70035,[]
70036,[]
70037,[]
70038,['BMP10']
70039,['RMND5B']
70040,[]
70041,[]
70042,[]
70043,['QPCTL']
70044,[]
70045,[]
70046,[]
70047,[]
70048,[]
70049,[]
70050,[]
70051,[]
70052,[]
70053,[]
70054,['DEPDC1B']
70055,['VPREB1']
70056,['SLC25A23']
70057,['PTPN21']
70058,['ENSCSAG00000001252.1']
70059,['PIGA']
70060,[]
70061,[]
70062,[]
70063,[]
70064,['IFT46']
70065,[]
70066,[]
70067,[]
70068,[]
70069,[]
70070,[]
70071,[]
70072,[]
70073,['ZNF3']
70074,[]
70075,[]
70076,[]
70077,[]
70078,[]
70079,[]
70080,['ZNF660']
70081,[]
70082,[]
70083,['GKAP1']
70084,['ZNF526']
70085,['NPL']
70086,[]
70087,[]
70088,['DYRK4']
70089,[]
70090,[]
70091,[]
70092,[]
70093,[]
70094,[]
70095,[]
70096,['PTH1R']
70097,[]
70098,[]
70099,['ENSCSAG00000004285.1']
70100,['ENSCSAG00000006438.1']
70101,[]
70102,['RSPH6A']
70103,[]
70104,[]
70105,[]
70106,[]
70107,[]
70108,[]
70109,[]
70110,['SPATA2L']
70111,[]
70112,['UNC13D']
70113,[]
70114,[]
70115,[]
70116,[]
70117,[]
70118,[]
70119,[]
70120,[]
70121,[]
70122,['KAT5']
70123,[]
70124,['MC2R']
70125,[]
70126,['ZNF281']
70127,['CCDC158']
70128,['WDR41']
70129,['FBXO38']
70130,[]
70131,[]
70132,['PPRC1']
70133,['RCOR2']
70134,[]
70135,[]
70136,[]
70137,[]
70138,['CPVL']
70139,[]
70140,['EVX1']
70141,[]
70142,[]
70143,['MAFK']
70144,[]
70145,['SOST']
70146,[]
70147,[]
70148,[]
70149,[]
70150,[]
70151,[]
70152,[]
70153,['REN']
70154,[]
70155,[]
70156,[]
70157,[]
70158,['ENSCSAG00000000145.1']
70159,[]
70160,[]
70161,[]
70162,[]
70163,['ZFP69B']
70164,[]
70165,[]
70166,[]
70167,[]
70168,[]
70169,['GPRC5B']
70170,[]
70171,['ABHD8']
70172,[]
70173,[]
70174,['LSM10']
70175,[]
70176,['DCAF17']
70177,[]
70178,['ENSCSAG00000017592.1']
70179,['SLC25A26']
70180,['TUBA4A']
70181,[]
70182,[]
70183,[]
70184,[]
70185,['LILRA2']
70186,[]
70187,['ENSCSAG00000009696.1']
70188,[]
70189,['RUSC2']
70190,[]
70191,[]
70192,[]
70193,[]
70194,['ZNF692']
70195,[]
70196,[]
70197,[]
70198,[]
70199,[]
70200,[]
70201,['INSIG2']
70202,[]
70203,[]
70204,[]
70205,['AGTR2']
70206,[]
70207,[]
70208,[]
70209,[]
70210,[]
70211,['F11R']
70212,[]
70213,[]
70214,['ENSCSAG00000001845.1']
70215,[]
70216,[]
70217,[]
70218,[]
70219,['HAUS1']
70220,['ACTRT1']
70221,[]
70222,[]
70223,['FBXL15']
70224,[]
70225,['RAB3B']
70226,[]
70227,['BTD']
70228,['RNF11']
70229,['WAS']
70230,[]
70231,[]
70232,['ITGBL1']
70233,['ZC2HC1A']
70234,[]
70235,['UGT2B4']
70236,[]
70237,[]
70238,[]
70239,[]
70240,['LAS1L']
70241,[]
70242,['HIRIP3']
70243,['B2M']
70244,['ENSCSAG00000008481.1']
70245,[]
70246,['KCTD15']
70247,[]
70248,[]
70249,[]
70250,[]
70251,[]
70252,[]
70253,[]
70254,[]
70255,[]
70256,['SPATA4']
70257,['SCIN']
70258,[]
70259,[]
70260,[]
70261,[]
70262,[]
70263,[]
70264,[]
70265,[]
70266,[]
70267,[]
70268,[]
70269,[]
70270,[]
70271,[]
70272,['HID1']
70273,[]
70274,[]
70275,[]
70276,[]
70277,[]
70278,[]
70279,['ENSCSAG00000009251.1']
70280,['TSHZ2']
70281,[]
70282,[]
70283,[]
70284,[]
70285,['HLX']
70286,[]
70287,[]
70288,[]
70289,['LRRC8D']
70290,[]
70291,['OBI1']
70292,['LLGL1']
70293,['KSR2']
70294,['ZNF625']
70295,['KIAA1217']
70296,[]
70297,[]
70298,['AHI1']
70299,[]
70300,[]
70301,[]
70302,[]
70303,[]
70304,[]
70305,['ENSCSAG00000003817.1']
70306,[]
70307,[]
70308,[]
70309,[]
70310,[]
70311,['MPO']
70312,[]
70313,[]
70314,[]
70315,[]
70316,[]
70317,[]
70318,['PTGER3']
70319,['GPKOW']
70320,[]
70321,[]
70322,[]
70323,[]
70324,['ENSCSAG00000004698.1']
70325,"['ENSCSAG00000008906.1', 'ENSCSAG00000019218.1']"
70326,[]
70327,['CEACAM8']
70328,['APOO']
70329,[]
70330,['SPON1']
70331,[]
70332,[]
70333,[]
70334,[]
70335,[]
70336,[]
70337,[]
70338,['CYLD']
70339,[]
70340,['CNPY3']
70341,['TMEM126B']
70342,[]
70343,['ENSCSAG00000014449.1']
70344,['ZSCAN20']
70345,['TTN']
70346,[]
70347,['MED12L']
70348,[]
70349,[]
70350,[]
70351,[]
70352,[]
70353,[]
70354,[]
70355,[]
70356,[]
70357,['KANSL1']
70358,[]
70359,['ENSCSAG00000000876.1']
70360,[]
70361,['ENSCSAG00000005908.1']
70362,['CFAP57']
70363,[]
70364,[]
70365,[]
70366,[]
70367,[]
70368,[]
70369,[]
70370,[]
70371,[]
70372,['LAMC1']
70373,['IPP']
70374,['IL10RA']
70375,['NTN4']
70376,['NCR3LG1']
70377,[]
70378,['ZCCHC14']
70379,['CD48']
70380,['TANGO2']
70381,['SMIM8']
70382,[]
70383,['LRRC52']
70384,[]
70385,['ATXN3L']
70386,['ENSCSAG00000005305.1']
70387,[]
70388,['ENSCSAG00000016662.1']
70389,[]
70390,[]
70391,[]
70392,['RPS6KB1']
70393,['ADAM8']
70394,[]
70395,['ENSCSAG00000018700.1']
70396,[]
70397,[]
70398,['PDS5B']
70399,['WDR92']
70400,['NLRP4']
70401,[]
70402,['ENSCSAG00000000536.1']
70403,['MYL4']
70404,[]
70405,[]
70406,['OTOF']
70407,['TOX4']
70408,[]
70409,[]
70410,[]
70411,[]
70412,['CYLC2']
70413,[]
70414,[]
70415,[]
70416,['PDE3A']
70417,['ENSCSAG00000002775.1']
70418,[]
70419,"['ENSCSAG00000016670.1', 'ENSCSAG00000016685.1']"
70420,['GNS']
70421,[]
70422,['OAS2']
70423,[]
70424,[]
70425,['TMEM170A']
70426,[]
70427,[]
70428,['NFATC4']
70429,['RING1']
70430,[]
70431,['TRIOBP']
70432,[]
70433,[]
70434,['EMILIN2']
70435,['TMEM215']
70436,['PITHD1']
70437,['SMTN']
70438,[]
70439,[]
70440,['MSL1']
70441,['CLDN25']
70442,['MTHFD2L']
70443,[]
70444,[]
70445,[]
70446,[]
70447,[]
70448,[]
70449,[]
70450,[]
70451,[]
70452,['ZNF214']
70453,[]
70454,['PDCD2']
70455,[]
70456,['TRIM22']
70457,[]
70458,[]
70459,['GNA14']
70460,[]
70461,[]
70462,['B3GALT4']
70463,[]
70464,[]
70465,[]
70466,[]
70467,[]
70468,[]
70469,['ATP6V1A']
70470,[]
70471,[]
70472,[]
70473,[]
70474,[]
70475,['ARHGEF5']
70476,[]
70477,[]
70478,[]
70479,['MBD4']
70480,[]
70481,['ZSCAN4']
70482,['INO80E']
70483,[]
70484,['ESR1']
70485,['RASL11B']
70486,['NFIX']
70487,[]
70488,[]
70489,['CABS1']
70490,['EIF2S1']
70491,[]
70492,['TRABD2A']
70493,[]
70494,['MED11']
70495,[]
70496,[]
70497,[]
70498,[]
70499,[]
70500,['SLC25A25']
70501,[]
70502,[]
70503,['ENSCSAG00000001808.1']
70504,[]
70505,[]
70506,[]
70507,[]
70508,['WDR31']
70509,['COG7']
70510,['GPATCH2L']
70511,['GP1BA']
70512,['ZNF558']
70513,[]
70514,[]
70515,['SNRK']
70516,[]
70517,['GLI3']
70518,[]
70519,['WDR19']
70520,[]
70521,['ARID2']
70522,[]
70523,[]
70524,[]
70525,[]
70526,['EEF1E1']
70527,['SYNE3']
70528,[]
70529,[]
70530,[]
70531,['PTPMT1']
70532,[]
70533,[]
70534,['PRR15']
70535,[]
70536,[]
70537,[]
70538,[]
70539,[]
70540,['TRIM71']
70541,[]
70542,[]
70543,[]
70544,[]
70545,[]
70546,[]
70547,[]
70548,['TBX15']
70549,[]
70550,['SOAT1']
70551,['TRH']
70552,['LRP5']
70553,[]
70554,['POLL']
70555,[]
70556,[]
70557,[]
70558,['NSL1']
70559,['ZNF214']
70560,[]
70561,[]
70562,['ARRDC2']
70563,[]
70564,['HMGCL']
70565,['NEURL1']
70566,[]
70567,['B3GALT1']
70568,['NCOA3']
70569,['TECPR1']
70570,[]
70571,[]
70572,['HPD']
70573,['TM4SF4']
70574,['ARHGEF17']
70575,[]
70576,[]
70577,[]
70578,['IKBKB']
70579,[]
70580,[]
70581,['TIMM44']
70582,['GASK1B']
70583,['THAP7']
70584,[]
70585,['TAF2']
70586,['SMAD4']
70587,['WDR43']
70588,['OCRL']
70589,[]
70590,[]
70591,[]
70592,[]
70593,[]
70594,[]
70595,['UNC5D']
70596,[]
70597,[]
70598,['TMEM239']
70599,['ESR2']
70600,[]
70601,[]
70602,['KCNH6']
70603,[]
70604,['ZNF557']
70605,['DUT']
70606,[]
70607,[]
70608,[]
70609,[]
70610,[]
70611,[]
70612,['GADD45A']
70613,[]
70614,[]
70615,['ABCC8']
70616,['SULF2']
70617,[]
70618,[]
70619,['SPTB']
70620,['FUT4']
70621,[]
70622,[]
70623,['ENSCSAG00000000349.1']
70624,[]
70625,['SOCS3']
70626,['EHD3']
70627,[]
70628,[]
70629,['IL36RN']
70630,[]
70631,['ZBTB34']
70632,['ENSCSAG00000017088.1']
70633,[]
70634,[]
70635,['ENSCSAG00000015525.1']
70636,[]
70637,[]
70638,['FAM217A']
70639,[]
70640,['RIC3']
70641,[]
70642,[]
70643,['DICER1']
70644,['SGF29']
70645,[]
70646,['SH3GL2']
70647,['USO1']
70648,['WASHC5']
70649,[]
70650,[]
70651,['CADPS2']
70652,['LRRC1']
70653,[]
70654,['C17orf49']
70655,[]
70656,[]
70657,[]
70658,[]
70659,['IFI16']
70660,['ENSCSAG00000007384.1']
70661,[]
70662,[]
70663,[]
70664,['ZNF248']
70665,['TBPL1']
70666,[]
70667,[]
70668,[]
70669,['ENSCSAG00000000381.1']
70670,[]
70671,[]
70672,[]
70673,[]
70674,[]
70675,['GPT']
70676,['UBXN2A']
70677,[]
70678,[]
70679,[]
70680,[]
70681,[]
70682,['TRIP4']
70683,[]
70684,['MCPH1']
70685,[]
70686,[]
70687,"['ECE1', 'BSDC1', 'RNF19B', 'ZMYM4', 'CCDC17', 'LRRC41', 'COA7', 'TTC4', 'ZNF551', 'ZNF549', 'PPP1R12C', 'NCR1', 'PGAM5', 'GLMP', 'P2RX7', 'ENSCSAG00000002263.1', 'CRTAM', 'IRF3', 'IFT46', 'PLA2G4C', 'EXOC3L2', 'MRE11', 'MEGF8', 'NR2C1', 'C19orf47', 'ENSCSAG00000003846.1', 'CEP95', 'ZNF540', 'ZNF565', 'COX7A1', 'SLC35E3', 'SLC38A7', 'NDRG4', 'COX18', 'CERK', 'TTC38', 'CSAD', 'RAB8A', 'EXOSC1', 'MAB21L4', 'TADA2A', 'EIF4E2', 'SLC6A4', 'RSAD2', 'SLC12A6', 'RIPK1', 'MAP4K2', 'ENSCSAG00000007740.1', 'ANGPTL4', 'KANK3', 'MOG', 'CCS', 'CEP19', 'ENSCSAG00000008781.1', 'TRIM58', 'LTN1', 'TCN2', 'PLIN2', 'CNOT10', 'TMEM50B', 'CRYZL1', 'COA8', 'KCTD20', 'MGST3', 'GABPB1', 'ENSCSAG00000011316.1', 'TM4SF18', 'FAM185A', 'DNAH7', 'FBXL16', 'DENND6A', 'ITGA8', 'OTUD5', 'KLHL6', 'CRK', 'FETUB', 'PEX13', 'RBBP5', 'TGS1', 'CA5B', 'HERPUD2', 'THAP1', 'DALRD3', 'NACAD', 'INPP5E', 'GMPR2', 'BCL2L2', 'DEGS1', 'C2orf68', 'HELZ2', 'TSN', 'C4orf19', 'LIAS', 'PDAP1', 'ZSCAN21', 'NYAP1', 'PLOD3', 'SBDS', 'AKAP14', 'CXorf56']"
70688,['CLVS1']
70689,[]
70690,[]
70691,[]
70692,['HCCS']
70693,['KCNJ6']
70694,['MSGN1']
70695,['NFE2L3']
70696,['GNAT2']
70697,[]
70698,['CIBAR1']
70699,['SSMEM1']
70700,['FAM104B']
70701,[]
70702,['TRAK2']
70703,[]
70704,[]
70705,[]
70706,['MYNN']
70707,['IFT88']
70708,[]
70709,[]
70710,[]
70711,[]
70712,[]
70713,[]
70714,[]
70715,['TASP1']
70716,['ATP6V1G3']
70717,[]
70718,['GAB4']
70719,['SLC50A1']
70720,['NMU']
70721,[]
70722,['S100A6']
70723,[]
70724,[]
70725,['DNAJC6']
70726,[]
70727,[]
70728,['ENSCSAG00000007335.1']
70729,[]
70730,['DCUN1D3']
70731,[]
70732,[]
70733,[]
70734,[]
70735,[]
70736,['TAF15']
70737,['BTF3L4']
70738,[]
70739,[]
70740,[]
70741,['EDA2R']
70742,[]
70743,['CLPX']
70744,[]
70745,[]
70746,['MOGAT2']
70747,[]
70748,['HMCN1']
70749,[]
70750,[]
70751,[]
70752,[]
70753,[]
70754,[]
70755,[]
70756,[]
70757,[]
70758,[]
70759,['XKR8']
70760,[]
70761,[]
70762,[]
70763,['KIAA0930']
70764,[]
70765,[]
70766,[]
70767,[]
70768,['RNF19B']
70769,[]
70770,[]
70771,[]
70772,[]
70773,[]
70774,[]
70775,[]
70776,[]
70777,['FGD4']
70778,[]
70779,[]
70780,['UTP3']
70781,[]
70782,[]
70783,[]
70784,[]
70785,[]
70786,[]
70787,['CALCOCO2']
70788,['SYTL2']
70789,['ENSCSAG00000018163.1']
70790,[]
70791,[]
70792,[]
70793,[]
70794,[]
70795,[]
70796,[]
70797,['BTD']
70798,[]
70799,['NUMA1']
70800,[]
70801,[]
70802,[]
70803,[]
70804,[]
70805,['ZNF148']
70806,[]
70807,[]
70808,[]
70809,['SPAG6']
70810,[]
70811,['AVIL']
70812,[]
70813,[]
70814,[]
70815,[]
70816,[]
70817,[]
70818,[]
70819,[]
70820,['DUSP4']
70821,['DHX36']
70822,['NRIP1']
70823,[]
70824,['ZRANB1']
70825,[]
70826,[]
70827,[]
70828,['ENSCSAG00000000826.1']
70829,[]
70830,[]
70831,[]
70832,[]
70833,[]
70834,[]
70835,[]
70836,[]
70837,['FAM118B']
70838,['GPR82']
70839,[]
70840,['SMDT1']
70841,['PNPLA3']
70842,[]
70843,['IMPDH2']
70844,['ZNF791']
70845,[]
70846,['OR4D9']
70847,[]
70848,['ENSCSAG00000008405.1']
70849,[]
70850,['TMEM63A']
70851,['POLD1']
70852,[]
70853,[]
70854,['SECISBP2']
70855,['SYNE1']
70856,['KAT2B']
70857,['CMTM4']
70858,[]
70859,[]
70860,[]
70861,[]
70862,[]
70863,['PCDHGB7']
70864,[]
70865,['UPF3B']
70866,[]
70867,[]
70868,[]
70869,[]
70870,['TRIM77']
70871,['GPRIN2']
70872,[]
70873,['IGBP1']
70874,[]
70875,['BCL9L']
70876,[]
70877,['KIFC3']
70878,[]
70879,[]
70880,[]
70881,[]
70882,['CNTF']
70883,['FLT3']
70884,['ENSCSAG00000010400.1']
70885,[]
70886,[]
70887,[]
70888,['ENSCSAG00000019095.1']
70889,['EDC4']
70890,[]
70891,['KMT5B']
70892,[]
70893,['TTLL1']
70894,[]
70895,[]
70896,['NDUFA8']
70897,['TERT']
70898,[]
70899,[]
70900,['DCUN1D2']
70901,['IFTAP']
70902,[]
70903,['C16orf70']
70904,[]
70905,[]
70906,['TEKT2']
70907,[]
70908,[]
70909,[]
70910,['ZC3H10']
70911,[]
70912,[]
70913,[]
70914,['MINDY4']
70915,['ZFAND6']
70916,[]
70917,['PPP2R3C']
70918,[]
70919,['PHF11']
70920,['ZFP62']
70921,[]
70922,[]
70923,['KDM3A']
70924,[]
70925,[]
70926,[]
70927,['ENSCSAG00000003735.1']
70928,['PLCD4']
70929,[]
70930,[]
70931,[]
70932,[]
70933,['MIPEP']
70934,['PKHD1L1']
70935,['RBAK']
70936,['ENSCSAG00000001441.1']
70937,[]
70938,[]
70939,[]
70940,[]
70941,[]
70942,['IYD']
70943,[]
70944,[]
70945,[]
70946,[]
70947,[]
70948,[]
70949,[]
70950,[]
70951,['RETSAT']
70952,[]
70953,[]
70954,[]
70955,[]
70956,['ZNF778']
70957,[]
70958,['C1GALT1']
70959,['USP9X']
70960,['HERC4']
70961,[]
70962,['FANCD2']
70963,[]
70964,[]
70965,['FRA10AC1']
70966,[]
70967,[]
70968,['SMPDL3A']
70969,[]
70970,['SHC3']
70971,[]
70972,[]
70973,[]
70974,[]
70975,[]
70976,[]
70977,[]
70978,[]
70979,[]
70980,[]
70981,[]
70982,[]
70983,[]
70984,[]
70985,['USP34']
70986,['LYPLAL1']
70987,[]
70988,[]
70989,[]
70990,['C1orf112']
70991,[]
70992,[]
70993,[]
70994,[]
70995,['PTBP2']
70996,[]
70997,[]
70998,['ITGB8']
70999,[]
71000,[]
71001,[]
71002,[]
71003,['ENSCSAG00000004718.1']
71004,[]
71005,[]
71006,[]
71007,[]
71008,['SEC14L5']
71009,['F10']
71010,[]
71011,['PNKD']
71012,['TMA16']
71013,[]
71014,[]
71015,['SRPK1']
71016,[]
71017,[]
71018,['SLC25A18']
71019,[]
71020,[]
71021,[]
71022,[]
71023,[]
71024,[]
71025,['CRHR2']
71026,[]
71027,[]
71028,[]
71029,[]
71030,[]
71031,[]
71032,['RBM43']
71033,[]
71034,['ENSCSAG00000012688.1']
71035,['BTN2A1']
71036,[]
71037,[]
71038,[]
71039,[]
71040,[]
71041,[]
71042,[]
71043,[]
71044,['RASL10B']
71045,[]
71046,['DSEL']
71047,['SRSF7']
71048,['TXLNB']
71049,['MED6']
71050,[]
71051,[]
71052,['SLC17A8']
71053,['ZFP36L2']
71054,['ZNF583']
71055,[]
71056,['STT3B']
71057,[]
71058,[]
71059,[]
71060,[]
71061,['MINK1']
71062,[]
71063,[]
71064,[]
71065,['FBN3']
71066,[]
71067,[]
71068,[]
71069,[]
71070,['HCN3']
71071,['ASCL3']
71072,[]
71073,['TMEM104']
71074,['C15orf62']
71075,[]
71076,['KRT73']
71077,['CCR5']
71078,['URGCP']
71079,[]
71080,['KCNMB3']
71081,[]
71082,[]
71083,[]
71084,['GNL3']
71085,['DNAJC24']
71086,['TXLNG']
71087,[]
71088,[]
71089,['LRFN1']
71090,[]
71091,['DNAJC15']
71092,[]
71093,[]
71094,['C18orf25']
71095,[]
71096,['TAF4']
71097,['ENSCSAG00000008036.1']
71098,[]
71099,[]
71100,['QRFPR']
71101,['USP19']
71102,['ENSCSAG00000006628.1']
71103,['ENSCSAG00000016635.1']
71104,['PLVAP']
71105,[]
71106,[]
71107,[]
71108,[]
71109,['SPX']
71110,[]
71111,[]
71112,[]
71113,[]
71114,[]
71115,[]
71116,[]
71117,[]
71118,[]
71119,['RCSD1']
71120,['RNF151']
71121,['FCRL1']
71122,[]
71123,[]
71124,['CORO1C']
71125,[]
71126,['EIF3B']
71127,[]
71128,[]
71129,[]
71130,[]
71131,[]
71132,['CASP5']
71133,['FAM120A']
71134,[]
71135,[]
71136,[]
71137,[]
71138,['COMMD8']
71139,[]
71140,[]
71141,[]
71142,[]
71143,['BHMT2']
71144,['TOP1MT']
71145,[]
71146,['PRLR']
71147,['CRACR2A']
71148,[]
71149,['TRIO']
71150,['DDX1']
71151,[]
71152,['TM4SF4']
71153,[]
71154,['MTRES1']
71155,[]
71156,[]
71157,[]
71158,['SYT9']
71159,['TRHR']
71160,[]
71161,[]
71162,['GNAI3']
71163,['FIGNL1']
71164,[]
71165,['PHACTR1']
71166,[]
71167,[]
71168,[]
71169,[]
71170,[]
71171,['CCR1']
71172,"['ENSCSAG00000014919.1', 'ENSCSAG00000018932.1']"
71173,['ENSCSAG00000005268.1']
71174,['B3GAT3']
71175,[]
71176,['GDPD5']
71177,['ENSCSAG00000013119.1']
71178,[]
71179,[]
71180,[]
71181,['ZNF121']
71182,[]
71183,[]
71184,[]
71185,['PEG3']
71186,['NRDC']
71187,[]
71188,['TTC23L']
71189,['ANGPT2']
71190,[]
71191,[]
71192,[]
71193,['C11orf95']
71194,['ASPG']
71195,[]
71196,[]
71197,['SLC6A1']
71198,['GK']
